InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Region
555644,84974,S/2 ZINC HEART DESIGN PLANTERS,4,2011-06-06 13:24:00,9.95,16520.0,United Kingdom,Europe
571705,23008,DOLLY GIRL BABY GIFT SET,2,2011-10-18 15:22:00,16.95,12360.0,Austria,
551718,84877A,PINK ROUND COMPACT MIRROR,1,2011-05-03 16:06:00,3.29,,United Kingdom,Europe
581217,23552,BICYCLE PUNCTURE REPAIR KIT ,6,2011-12-08 09:20:00,4.13,,United Kingdom,Europe
547555,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,2011-03-23 16:35:00,1.95,14075.0,United Kingdom,Europe
575742,23292,SPACEBOY CHILDRENS CUP,8,2011-11-11 09:46:00,1.25,14309.0,United Kingdom,Europe
551056,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-04-26 11:51:00,7.95,16442.0,United Kingdom,Europe
560537,22469,HEART OF WICKER SMALL,6,2011-07-19 12:19:00,1.65,17779.0,United Kingdom,Europe
543816,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,3,2011-02-13 15:26:00,1.25,17841.0,United Kingdom,Europe
538146,21239,PINK  POLKADOT CUP,8,2010-12-09 16:10:00,0.85,15596.0,United Kingdom,Europe
540551,22166,WALL MIRROR RECTANGLE DIAMANTE PINK,1,2011-01-10 09:43:00,7.62,,United Kingdom,Europe
578844,22616,PACK OF 12 LONDON TISSUES ,4,2011-11-25 16:14:00,0.83,,United Kingdom,Europe
561887,21845,DAIRY MAID STRIPE MUG,72,2011-07-31 13:33:00,0.79,14414.0,United Kingdom,Europe
C552995,M,Manual,-1350,2011-05-12 15:19:00,0.16,18133.0,United Kingdom,Europe
537685,22585,PACK OF 6 BIRDY GIFT TAGS,6,2010-12-08 10:21:00,1.25,18077.0,United Kingdom,Europe
578264,22686,FRENCH BLUE METAL DOOR SIGN No,2,2011-11-23 13:27:00,1.25,12748.0,United Kingdom,Europe
561209,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,1,2011-07-25 16:57:00,0.42,,United Kingdom,Europe
540984,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,2,2011-01-12 15:44:00,4.25,14167.0,United Kingdom,Europe
564646,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,2011-08-26 13:39:00,6.63,,United Kingdom,Europe
536566,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,9,2010-12-01 15:21:00,1.25,16928.0,United Kingdom,Europe
553189,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-05-15 13:14:00,2.1,15033.0,United Kingdom,Europe
571105,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,2,2011-10-13 16:01:00,2.95,17614.0,United Kingdom,Europe
571702,85150,LADIES & GENTLEMEN METAL SIGN,6,2011-10-18 15:06:00,2.55,14639.0,United Kingdom,Europe
541138,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,6,2011-01-14 10:42:00,3.75,12553.0,France,Europe
553199,85175,CACTI T-LIGHT CANDLES,16,2011-05-15 15:13:00,0.42,17758.0,United Kingdom,Europe
559034,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-07-05 14:56:00,4.15,13109.0,United Kingdom,Europe
553369,23092,LARGE ANTIQUE WHITE PHOTO FRAME,4,2011-05-16 14:30:00,7.9,15044.0,United Kingdom,Europe
571932,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2011-10-19 17:21:00,1.65,,United Kingdom,Europe
576617,20676,RED RETROSPOT BOWL,2,2011-11-15 16:57:00,2.46,,United Kingdom,Europe
558731,22079,RIBBON REEL HEARTS DESIGN ,10,2011-07-01 14:53:00,1.65,13285.0,United Kingdom,Europe
538630,22077,6 RIBBONS RUSTIC CHARM,12,2010-12-13 13:25:00,1.65,14565.0,United Kingdom,Europe
543255,21165,BEWARE OF THE CAT METAL SIGN ,12,2011-02-04 15:43:00,1.69,13050.0,United Kingdom,Europe
575983,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2011-11-13 13:45:00,3.25,13379.0,United Kingdom,Europe
556491,22384,LUNCH BAG PINK POLKADOT,4,2011-06-12 14:15:00,1.65,16794.0,United Kingdom,Europe
566203,23035,DRAWER KNOB CERAMIC IVORY,1,2011-09-09 14:47:00,1.45,16362.0,United Kingdom,Europe
548191,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,2011-03-29 15:20:00,4.96,,United Kingdom,Europe
541523,21528,DAIRY MAID TRADITIONAL TEAPOT ,3,2011-01-19 10:09:00,6.95,17708.0,United Kingdom,Europe
538071,22312,OFFICE MUG WARMER POLKADOT,1,2010-12-09 14:09:00,5.91,,United Kingdom,Europe
559338,22494,EMERGENCY FIRST AID TIN ,2,2011-07-07 16:30:00,2.46,,United Kingdom,Europe
580611,23103,JINGLE BELL HEART DECORATION,1,2011-12-05 11:49:00,1.65,12748.0,United Kingdom,Europe
548710,22570,FELTCRAFT CUSHION RABBIT,4,2011-04-03 13:24:00,3.75,16678.0,United Kingdom,Europe
563248,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-08-15 11:30:00,1.25,14702.0,United Kingdom,Europe
550655,84870C,GREEN GEISHA GIRL ,2,2011-04-19 17:19:00,3.75,17217.0,United Kingdom,Europe
545333,21871,SAVE THE PLANET MUG,1,2011-03-01 16:22:00,3.29,,United Kingdom,Europe
C550177,20726,LUNCH BAG WOODLAND,-2,2011-04-14 17:17:00,1.65,13534.0,United Kingdom,Europe
537400,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-06 14:36:00,2.95,17191.0,United Kingdom,Europe
561794,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-07-29 13:11:00,2.08,12921.0,United Kingdom,Europe
C576324,22141,CHRISTMAS CRAFT TREE TOP ANGEL,-1,2011-11-14 15:10:00,2.1,16161.0,United Kingdom,Europe
561926,23227,FILIGREE HEART BUTTERFLY WHITE ,24,2011-08-01 12:48:00,1.25,12749.0,United Kingdom,Europe
571668,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,12,2011-10-18 13:10:00,1.95,16515.0,United Kingdom,Europe
575724,22112,CHOCOLATE HOT WATER BOTTLE,48,2011-11-10 18:37:00,4.25,14608.0,United Kingdom,Europe
549155,21213,PACK OF 72 SKULL CAKE CASES,2,2011-04-06 17:08:00,1.25,,United Kingdom,Europe
570180,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-10-07 14:28:00,3.75,17509.0,United Kingdom,Europe
541104,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-01-13 14:29:00,4.13,,United Kingdom,Europe
541516,21259,VICTORIAN SEWING BOX SMALL ,1,2011-01-18 17:34:00,12.46,,United Kingdom,Europe
571669,22112,CHOCOLATE HOT WATER BOTTLE,2,2011-10-18 13:11:00,4.95,17758.0,United Kingdom,Europe
540821,22090,PAPER BUNTING RETROSPOT,1,2011-01-11 13:16:00,5.91,,United Kingdom,Europe
555722,20846,ZINC HEART LATTICE T-LIGHT HOLDER,1,2011-06-06 16:06:00,2.46,,United Kingdom,Europe
540163,22132,RED LOVE HEART SHAPE CUP,24,2011-01-05 11:52:00,0.85,13089.0,United Kingdom,Europe
569137,23229,VINTAGE DONKEY TAIL GAME ,1,2011-09-30 14:45:00,7.46,,United Kingdom,Europe
549743,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,2011-04-12 10:05:00,4.95,16186.0,United Kingdom,Europe
547880,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2011-03-27 16:05:00,0.55,15426.0,United Kingdom,Europe
581356,22692,DOORMAT WELCOME TO OUR HOME,2,2011-12-08 12:28:00,8.25,17830.0,United Kingdom,Europe
547860,22560,TRADITIONAL MODELLING CLAY,3,2011-03-27 12:21:00,1.25,17625.0,United Kingdom,Europe
540255,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1,2011-01-05 16:50:00,3.36,,United Kingdom,Europe
544462,22442,GROW YOUR OWN FLOWERS SET OF 3,2,2011-02-20 14:21:00,7.95,17050.0,United Kingdom,Europe
570218,22767,TRIPLE PHOTO FRAME CORNICE ,2,2011-10-09 12:20:00,9.95,16873.0,United Kingdom,Europe
550327,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,2011-04-17 13:07:00,4.15,12878.0,United Kingdom,Europe
541370,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-01-17 14:51:00,4.95,18179.0,United Kingdom,Europe
579512,22144,CHRISTMAS CRAFT LITTLE FRIENDS,3,2011-11-29 16:47:00,4.13,,United Kingdom,Europe
556195,23199,JUMBO BAG APPLES,10,2011-06-09 12:21:00,2.08,16745.0,United Kingdom,Europe
539735,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,2010-12-21 15:17:00,0.81,,United Kingdom,Europe
559660,23168,CLASSIC CAFE SUGAR DISPENSER,64,2011-07-11 13:19:00,1.04,16701.0,United Kingdom,Europe
540098,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-01-04 15:50:00,0.55,16241.0,United Kingdom,Europe
572964,22175,PINK OWL SOFT TOY,6,2011-10-27 10:41:00,2.95,12630.0,Finland,
541434,C2,CARRIAGE,1,2011-01-18 10:22:00,50.0,14911.0,EIRE,Europe
568101,22950,36 DOILIES VINTAGE CHRISTMAS,24,2011-09-23 15:21:00,1.45,15978.0,United Kingdom,Europe
567671,21801,CHRISTMAS TREE DECORATION WITH BELL,4,2011-09-21 15:34:00,0.42,,United Kingdom,Europe
560724,23208,LUNCH BAG VINTAGE LEAF DESIGN,20,2011-07-20 13:55:00,1.65,16186.0,United Kingdom,Europe
576688,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-11-16 12:16:00,1.25,16717.0,United Kingdom,Europe
536412,22940,FELTCRAFT CHRISTMAS FAIRY,1,2010-12-01 11:49:00,4.25,17920.0,United Kingdom,Europe
558336,20725,LUNCH BAG RED RETROSPOT,20,2011-06-28 13:17:00,1.65,14364.0,United Kingdom,Europe
550906,79164,BLACK WINE GLASS,240,2011-04-21 12:34:00,0.39,14298.0,United Kingdom,Europe
545752,21703,BAG 125g SWIRLY MARBLES,96,2011-03-07 11:54:00,0.42,17381.0,United Kingdom,Europe
550953,22728,ALARM CLOCK BAKELIKE PINK,1,2011-04-21 16:17:00,7.46,,United Kingdom,Europe
569250,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,2011-10-03 10:18:00,1.25,16747.0,United Kingdom,Europe
567380,21394,RED POLKADOT BEAKER ,48,2011-09-20 10:06:00,0.39,12620.0,France,Europe
561894,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1,2011-07-31 15:00:00,2.1,14456.0,United Kingdom,Europe
570465,90123A,PINK HEART OF GLASS BRACELET,1,2011-10-10 16:02:00,5.82,,United Kingdom,Europe
569469,22041,"RECORD FRAME 7"" SINGLE SIZE ",3,2011-10-04 12:22:00,2.55,16360.0,United Kingdom,Europe
572287,37340,MULTICOLOUR SPRING FLOWER MUG,6,2011-10-23 12:26:00,0.39,15584.0,United Kingdom,Europe
573335,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2011-10-30 11:35:00,0.85,15059.0,United Kingdom,Europe
559506,20669,RED HEART LUGGAGE TAG,1,2011-07-08 15:17:00,0.83,,United Kingdom,Europe
538886,22562,MONSTERS STENCIL CRAFT,12,2010-12-14 16:07:00,1.25,13846.0,United Kingdom,Europe
578347,90013B,BLACK VINTAGE EARRINGS,2,2011-11-24 09:26:00,4.15,,United Kingdom,Europe
547850,85130D,BEADED CRYSTAL HEART PINK LARGE,2,2011-03-27 12:06:00,1.65,14472.0,United Kingdom,Europe
580048,21429,RED GINGHAM ROSE JEWELLERY BOX,1,2011-12-01 12:53:00,1.95,12748.0,United Kingdom,Europe
570187,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,2,2011-10-07 15:09:00,1.63,,United Kingdom,Europe
552232,21630,FLOOR CUSHION ELEPHANT CARNIVAL,1,2011-05-06 15:54:00,18.29,,United Kingdom,Europe
539225,21356,TOAST ITS - FAIRY FLOWER,12,2010-12-16 13:02:00,1.25,15379.0,United Kingdom,Europe
549250,85030,FRENCH CHATEAU OVAL PLATTER,2,2011-04-07 12:10:00,1.95,14446.0,United Kingdom,Europe
545163,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,12,2011-02-28 13:39:00,0.85,16607.0,United Kingdom,Europe
536563,22976,CIRCUS PARADE CHILDRENS EGG CUP ,24,2010-12-01 15:08:00,1.25,17760.0,United Kingdom,Europe
546998,84459B,YELLOW METAL CHICKEN HEART ,3,2011-03-18 13:32:00,1.49,16023.0,United Kingdom,Europe
563557,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-08-17 13:33:00,0.55,15786.0,United Kingdom,Europe
545027,21244,BLUE POLKADOT PLATE ,7,2011-02-25 14:59:00,3.29,,United Kingdom,Europe
558540,22637,PIGGY BANK RETROSPOT ,6,2011-06-30 12:15:00,2.55,17706.0,United Kingdom,Europe
556542,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2011-06-13 12:52:00,11.95,14719.0,United Kingdom,Europe
570488,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,1,2011-10-10 17:12:00,8.29,14096.0,United Kingdom,Europe
542229,21202,DOLLY HONEYCOMB GARLAND,12,2011-01-26 13:38:00,1.65,12474.0,Germany,Europe
541104,22258,FELT FARM ANIMAL RABBIT,1,2011-01-13 14:29:00,0.83,,United Kingdom,Europe
567625,23397,FOOT STOOL HOME SWEET HOME ,2,2011-09-21 12:55:00,9.95,13627.0,United Kingdom,Europe
578243,23355,HOT WATER BOTTLE KEEP CALM,12,2011-11-23 12:33:00,4.95,13448.0,United Kingdom,Europe
559121,22855,FINE WICKER HEART ,12,2011-07-06 12:18:00,1.25,13599.0,United Kingdom,Europe
545821,22371,AIRLINE BAG VINTAGE TOKYO 78,4,2011-03-07 12:50:00,4.25,13001.0,United Kingdom,Europe
581219,35095B,RED VICTORIAN FABRIC OVAL BOX,1,2011-12-08 09:28:00,0.83,,United Kingdom,Europe
550033,21931,JUMBO STORAGE BAG SUKI,2,2011-04-14 11:45:00,2.08,15005.0,United Kingdom,Europe
552819,22728,ALARM CLOCK BAKELIKE PINK,8,2011-05-11 12:50:00,3.75,16652.0,United Kingdom,Europe
577531,85049a,TRADITIONAL CHRISTMAS RIBBONS,1,2011-11-20 13:58:00,3.29,,United Kingdom,Europe
567659,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-09-21 14:55:00,1.45,17475.0,United Kingdom,Europe
564818,22356,CHARLOTTE BAG PINK POLKADOT,5,2011-08-30 12:10:00,1.63,,United Kingdom,Europe
579938,23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,6,2011-12-01 10:18:00,2.89,14146.0,United Kingdom,Europe
578037,22209,WOOD STAMP SET HAPPY BIRTHDAY,5,2011-11-22 14:10:00,0.5,,United Kingdom,Europe
543470,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-02-08 14:58:00,1.25,16951.0,United Kingdom,Europe
554098,22029,SPACEBOY BIRTHDAY CARD,12,2011-05-22 13:01:00,0.42,14769.0,United Kingdom,Europe
563909,85204,HANGING WOOD AND FELT FLOWER,5,2011-08-21 12:36:00,0.12,15701.0,United Kingdom,Europe
572063,21850,BLUE  DIAMANTE PEN IN GIFT BOX,1,2011-10-20 12:57:00,4.95,14606.0,United Kingdom,Europe
550331,85202,HANGING WOOD AND FELT HEART,1,2011-04-17 13:43:00,0.42,15555.0,United Kingdom,Europe
539447,22630,DOLLY GIRL LUNCH BOX,12,2010-12-17 16:00:00,1.95,12395.0,Belgium,
536522,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2010-12-01 12:49:00,3.75,15012.0,United Kingdom,Europe
538566,90164B,WHITE  ROSEBUD PEARL BRACELET,1,2010-12-13 11:21:00,7.64,,United Kingdom,Europe
575152,22546,MINI JIGSAW PURDEY,3,2011-11-08 16:12:00,0.42,16284.0,United Kingdom,Europe
566589,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-09-13 14:50:00,3.75,14753.0,United Kingdom,Europe
536973,22296,HEART IVORY TRELLIS LARGE,12,2010-12-03 13:43:00,1.65,17787.0,United Kingdom,Europe
580735,22274,FELTCRAFT DOLL EMILY,6,2011-12-06 08:52:00,2.95,17728.0,United Kingdom,Europe
554960,22502,PICNIC BASKET WICKER SMALL,1,2011-05-27 15:18:00,8.29,,United Kingdom,Europe
571909,20652,BLUE POLKADOT LUGGAGE TAG ,1,2011-10-19 15:08:00,1.25,15006.0,United Kingdom,Europe
562593,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,2,2011-08-07 15:43:00,2.55,16549.0,United Kingdom,Europe
581439,23184,BULL DOG BOTTLE OPENER,1,2011-12-08 16:30:00,10.79,,United Kingdom,Europe
577554,47420,ASSORTED COLOUR SUCTION CUP HOOK,3,2011-11-20 15:35:00,0.19,15533.0,United Kingdom,Europe
551414,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2011-04-28 13:35:00,2.95,15622.0,United Kingdom,Europe
570826,23503,PLAYING CARDS KEEP CALM & CARRY ON,2,2011-10-12 13:14:00,1.25,16753.0,United Kingdom,Europe
573993,23513,EMBROIDERED RIBBON REEL SUSIE ,6,2011-11-02 11:23:00,2.08,16790.0,United Kingdom,Europe
536876,21986,PACK OF 12 PINK POLKADOT TISSUES,4,2010-12-03 11:36:00,0.85,,United Kingdom,Europe
564818,21246,RED RETROSPOT BIG BOWL,12,2011-08-30 12:10:00,4.13,,United Kingdom,Europe
536986,22694,WICKER STAR ,6,2010-12-03 14:40:00,2.1,16140.0,United Kingdom,Europe
576623,22071,SMALL WHITE RETROSPOT MUG IN BOX ,244,2011-11-15 17:12:00,0.5,12748.0,United Kingdom,Europe
575138,22294,HEART FILIGREE DOVE  SMALL,1,2011-11-08 15:24:00,2.46,,United Kingdom,Europe
578551,22945,CHRISTMAS METAL TAGS ASSORTED ,72,2011-11-24 15:05:00,0.85,12937.0,United Kingdom,Europe
577536,22335,HEART DECORATION PAINTED ZINC ,1,2011-11-20 14:14:00,0.65,15850.0,United Kingdom,Europe
570467,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-10-10 16:06:00,4.95,12607.0,USA,
569630,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-10-05 11:44:00,0.83,13458.0,United Kingdom,Europe
545714,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2011-03-07 10:12:00,4.96,,United Kingdom,Europe
568791,22421,LIPSTICK PEN FUSCHIA,12,2011-09-29 09:51:00,0.42,16650.0,United Kingdom,Europe
542691,84978,HANGING HEART JAR T-LIGHT HOLDER,72,2011-01-31 12:34:00,1.06,13408.0,United Kingdom,Europe
538168,22731,3D CHRISTMAS STAMPS STICKERS ,9,2010-12-09 19:23:00,1.25,14702.0,United Kingdom,Europe
579692,21169,YOU'RE CONFUSING ME METAL SIGN ,48,2011-11-30 14:05:00,1.45,12433.0,Norway,
574316,48129,DOORMAT TOPIARY,4,2011-11-03 18:45:00,8.25,17351.0,United Kingdom,Europe
558613,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-06-30 15:46:00,1.95,14911.0,EIRE,Europe
568558,22866,HAND WARMER SCOTTY DOG DESIGN,2,2011-09-27 16:28:00,2.1,16354.0,United Kingdom,Europe
573585,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2011-10-31 14:41:00,4.13,,United Kingdom,Europe
566283,21166,COOK WITH WINE METAL SIGN ,12,2011-09-11 14:34:00,2.08,17838.0,United Kingdom,Europe
576274,20978,36 PENCILS TUBE SKULLS,1,2011-11-14 14:24:00,1.25,17793.0,United Kingdom,Europe
570690,23392,SPACEBOY ROCKET LOLLY MAKERS,1,2011-10-11 16:37:00,4.13,,United Kingdom,Europe
557316,22906,12 MESSAGE CARDS WITH ENVELOPES,2,2011-06-19 16:04:00,1.65,17299.0,United Kingdom,Europe
578303,47566,PARTY BUNTING,8,2011-11-23 15:39:00,4.95,14733.0,United Kingdom,Europe
575947,21232,STRAWBERRY CERAMIC TRINKET POT,17,2011-11-13 11:50:00,2.46,,United Kingdom,Europe
572549,21116,OWL DOORSTOP,1,2011-10-24 17:03:00,8.29,,United Kingdom,Europe
545587,22616,PACK OF 12 LONDON TISSUES ,12,2011-03-04 09:46:00,0.29,14796.0,United Kingdom,Europe
539488,22300,COFFEE MUG DOG + BALL DESIGN,12,2010-12-20 09:37:00,2.55,12377.0,Switzerland,
581425,22659,LUNCH BOX I LOVE LONDON,1,2011-12-08 15:31:00,1.95,14796.0,United Kingdom,Europe
544766,22041,"RECORD FRAME 7"" SINGLE SIZE ",1,2011-02-23 11:09:00,4.96,,United Kingdom,Europe
538566,22567,20 DOLLY PEGS RETROSPOT,1,2010-12-13 11:21:00,2.51,,United Kingdom,Europe
563500,22915,ASSORTED BOTTLE TOP  MAGNETS ,120,2011-08-16 17:25:00,0.36,15856.0,United Kingdom,Europe
570229,21991,BOHEMIAN COLLAGE STATIONERY SET,1,2011-10-09 13:30:00,1.25,15756.0,United Kingdom,Europe
561209,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2011-07-25 16:57:00,2.46,,United Kingdom,Europe
550986,22318,FIVE HEART HANGING DECORATION,1,2011-04-21 18:06:00,5.79,,United Kingdom,Europe
575141,20728,LUNCH BAG CARS BLUE,10,2011-11-08 15:35:00,1.65,15615.0,United Kingdom,Europe
536842,47590B,PINK HAPPY BIRTHDAY BUNTING,6,2010-12-02 18:45:00,5.45,17552.0,United Kingdom,Europe
572087,21209,MULTICOLOUR HONEYCOMB FAN,12,2011-10-20 14:30:00,0.39,12683.0,France,Europe
538566,85132A,CHARLIE + LOLA BISCUITS TINS,1,2010-12-13 11:21:00,8.47,,United Kingdom,Europe
542890,21169,YOU'RE CONFUSING ME METAL SIGN ,5,2011-02-01 13:25:00,1.69,15311.0,United Kingdom,Europe
566913,22152,PLACE SETTING WHITE STAR,24,2011-09-15 14:07:00,0.42,17602.0,United Kingdom,Europe
563712,22728,ALARM CLOCK BAKELIKE PINK,4,2011-08-18 15:44:00,3.75,12680.0,France,Europe
573362,21441,BLUE BIRDHOUSE DECORATION,12,2011-10-30 13:06:00,0.85,12597.0,Spain,Europe
567085,48138,DOORMAT UNION FLAG,2,2011-09-16 12:38:00,8.25,12434.0,Australia,
580544,22561,WOODEN SCHOOL COLOURING SET,12,2011-12-05 09:15:00,1.65,15156.0,United Kingdom,Europe
580468,22227,HANGING HEART MIRROR DECORATION ,4,2011-12-04 12:31:00,0.65,12748.0,United Kingdom,Europe
580115,23379,PACK OF 12 RED APPLE TISSUES,1,2011-12-01 16:22:00,0.83,,United Kingdom,Europe
579103,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,2011-11-28 11:39:00,1.25,18041.0,United Kingdom,Europe
569100,23389,SPACEBOY MINI BACKPACK,2,2011-09-30 12:19:00,4.15,12748.0,United Kingdom,Europe
545709,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-03-07 09:49:00,1.65,12708.0,Germany,Europe
545221,22963,JAM JAR WITH GREEN LID,12,2011-03-01 08:35:00,0.85,14740.0,United Kingdom,Europe
572306,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2,2011-10-23 15:11:00,1.45,17841.0,United Kingdom,Europe
552231,22433,WATERING CAN GREEN DINOSAUR,2,2011-05-06 15:47:00,1.95,17364.0,United Kingdom,Europe
569896,21373,MIRRORED WALL ART SNOWFLAKES,4,2011-10-06 15:58:00,0.75,,United Kingdom,Europe
568094,22600,CHRISTMAS RETROSPOT STAR WOOD,12,2011-09-23 14:43:00,0.85,15807.0,United Kingdom,Europe
564961,23060,HEART BEADED TRELLIS DECORATION,6,2011-08-31 14:28:00,2.08,14525.0,United Kingdom,Europe
558614,21519,GIN & TONIC DIET GREETING CARD ,1,2011-06-30 15:56:00,0.83,,United Kingdom,Europe
562156,72741,GRAND CHOCOLATECANDLE,18,2011-08-03 11:35:00,1.45,14401.0,United Kingdom,Europe
541870,21993,FLORAL FOLK STATIONERY SET,1,2011-01-24 09:39:00,2.46,,United Kingdom,Europe
547349,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,2,2011-03-22 12:02:00,6.75,15132.0,United Kingdom,Europe
556636,20725,LUNCH BAG RED RETROSPOT,1,2011-06-13 15:30:00,4.13,,United Kingdom,Europe
569372,85032D,YULETIDE IMAGES GIFT WRAP SET,1,2011-10-03 16:04:00,1.63,,United Kingdom,Europe
550805,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-04-20 15:38:00,5.45,13162.0,United Kingdom,Europe
569739,35964,FOLKART CLIP ON STARS,36,2011-10-06 10:48:00,0.39,14911.0,EIRE,Europe
540779,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-01-11 11:18:00,2.95,15346.0,United Kingdom,Europe
558371,20961,STRAWBERRY BATH SPONGE ,2,2011-06-28 15:44:00,2.46,,United Kingdom,Europe
567742,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-09-22 10:47:00,0.83,14261.0,United Kingdom,Europe
543630,21446,12 RED ROSE PEG PLACE SETTINGS,2,2011-02-10 16:01:00,1.25,15046.0,United Kingdom,Europe
538168,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2010-12-09 19:23:00,4.95,14702.0,United Kingdom,Europe
564848,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,60,2011-08-30 15:37:00,1.25,16928.0,United Kingdom,Europe
542103,21063,PARTY INVITES JAZZ HEARTS,12,2011-01-25 13:26:00,0.85,13198.0,United Kingdom,Europe
553671,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,12,2011-05-18 12:37:00,2.1,13659.0,United Kingdom,Europe
581356,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-12-08 12:28:00,1.45,17830.0,United Kingdom,Europe
538518,20712,JUMBO BAG WOODLAND ANIMALS,3,2010-12-12 16:14:00,1.95,14505.0,United Kingdom,Europe
538524,22533,MAGIC DRAWING SLATE BAKE A CAKE ,1,2010-12-13 09:35:00,0.85,,United Kingdom,Europe
546388,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-03-11 13:42:00,8.29,,United Kingdom,Europe
541849,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-01-23 13:34:00,2.95,13230.0,United Kingdom,Europe
536759,21844,RED RETROSPOT MUG,6,2010-12-02 14:26:00,2.95,16781.0,United Kingdom,Europe
560918,23296,SET OF 6 TEA TIME BAKING CASES,12,2011-07-21 18:27:00,1.25,14849.0,United Kingdom,Europe
540095,22292,HANGING CHICK  YELLOW DECORATION,4,2011-01-04 15:40:00,1.45,14553.0,United Kingdom,Europe
570000,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-07 08:55:00,4.95,12420.0,Cyprus,
550470,79030G,TUMBLER NEW ENGLAND,1,2011-04-18 13:49:00,5.79,,United Kingdom,Europe
547385,22087,PAPER BUNTING WHITE LACE,4,2011-03-22 15:48:00,5.79,,United Kingdom,Europe
559055,21754,HOME BUILDING BLOCK WORD,1,2011-07-05 17:09:00,11.63,,United Kingdom,Europe
572283,22899,CHILDREN'S APRON DOLLY GIRL ,2,2011-10-23 11:42:00,2.1,15000.0,United Kingdom,Europe
578844,21871,SAVE THE PLANET MUG,1,2011-11-25 16:14:00,3.29,,United Kingdom,Europe
543164,22789,T-LIGHT HOLDER SWEETHEART HANGING,4,2011-02-03 19:32:00,1.95,13208.0,United Kingdom,Europe
537237,22807,SET OF 6 T-LIGHTS TOADSTOOLS,1,2010-12-06 09:58:00,5.91,,United Kingdom,Europe
